dev_coding_hours,caffeine_intake_mg,distractions,sleep_duration_hours,code_commits,issues_reported,mental_effort_score,task_completion_status,ai_tool_usage_hours
2.241967389,347,3,6.199484255,4,0,4.005804522,1,0.7189
4.662919761,618,2,6.834973521,6,0,6.683092105,0,1.1572
5.473976467,136,2,6.658657347,8,2,3.668443419,1,1.4128
7.961056128,592,1,7.901981978,9,2,7.533084778,0,1.2088
5.363657703,621,4,7.455741995,4,2,4.343805218,1,1.0485
4.598588431,203,2,8.486318187,0,0,3.424787093,0,1.9031
3.603164816,510,3,3.802645871,4,0,3.488927752,1,1.8649
5.72029951,156,5,8.519573783,0,0,2.401614189,1,1.5582
6.585073182,285,2,7.775582534,0,1,1.031976448,0,1.3535
5.775010452,599,2,4.836165185,5,1,2.619813669,0,0.6154
9.807610455,490,2,6.990556666,5,0,1.359495945,1,2.1342
6.88912409,259,3,7.142308929,7,2,4.378104744,1,1.3472
8.297110566,473,6,6.708335161,7,0,7.281424059,1,1.9648
2.92388872,491,2,6.022430323,6,0,4.403656627,0,1.2823
12.29785515,523,1,8.157279749,9,3,4.376608067,1,0.7718
6.183025113,575,1,6.499565392,0,1,8.243029868,0,2.0049
2.830123125,571,2,7.710273007,3,0,7.620351019,0,1.3278
5.583234108,244,3,9.245202331,0,2,7.415729458,1,1.4719
3.373663733,500,1,9.971798291,8,0,5.948788022,1,0.5957
2.911991131,381,1,7.002759657,9,3,3.313461034,1,1.1871
3.729911627,561,6,8.183764458,5,1,4.252609588,1,1.8886
4.74650544,484,4,6.259461981,6,3,6.186799025,1,0.7823
1.39920109,492,2,8.42575176,3,2,5.418509887,1,0.9351
5.822260879,577,3,6.253923901,4,1,6.337178056,0,1.7998
4.831733658,367,3,8.456746627,9,0,6.622928982,1,0.5406
4.449778121,435,2,6.746672009,9,0,7.505236828,0,2.3618
5.439342269,435,1,7.482116915,9,1,9.280821703,1,2.2614
4.198528734,476,2,6.056029329,9,0,6.165595891,1,1.357
3.854663986,482,1,6.006044433,3,2,4.127133378,0,2.5617
1.61144306,593,4,8.058371957,7,0,5.087764999,0,1.7774
4.081426784,423,2,9.194784626,12,2,1.758604661,0,2.0254
1.051496939,580,1,6.858128676,7,1,5.761627159,0,1.983
6.485099388,464,1,6.228574567,5,0,5.064258507,1,2.441
3.626896732,530,1,8.057117734,11,1,2.839238748,1,2.4957
5.569036854,182,5,9.761693999,3,3,1.93005366,1,1.0252
6.35316796,497,2,10.14063819,8,0,4.423542389,0,1.007
4.677591867,524,3,5.594091999,6,0,4.82771814,1,1.0905
2.446147493,220,3,8.226726472,4,0,5.189118154,0,0.788
2.224207758,611,2,8.413303941,7,0,7.264642389,0,1.6804
5.711339607,65,4,7.15297905,5,2,5.571571388,1,1.3316
5.958360872,497,6,6.798071518,7,0,4.179413577,1,0.5426
5.46510481,476,2,7.436482006,3,0,2.354556964,1,1.957
3.771918914,570,1,6.246874446,4,0,2.591688226,1,1.3742
3.613105699,600,4,6.126587603,6,1,1.022331807,0,1.8973
4.878310395,559,4,6.703608414,7,0,3.644899784,1,2.0024
5.760355402,442,5,4.858080174,8,0,5.35465358,1,1.1163
0.467804246,502,2,8.819562135,4,1,4.990930326,1,1.9557
0.946361857,474,4,9.24729372,3,2,4.024646692,1,0.8838
4.565818135,468,6,9.095007889,3,0,7.075326711,1,1.328
10.2548635,497,3,7.807849597,6,2,4.55760823,1,0.9889
6.21862542,561,3,7.144436549,0,0,7.574306633,1,1.0542
7.738637127,593,2,6.87368075,7,3,1.243513976,0,1.9453
3.838860684,583,2,7.352106893,5,2,4.26931275,1,1.9499
4.865648918,560,7,8.735468504,7,0,4.355110317,1,2.9052
3.352057779,120,6,6.341825881,8,0,4.996792178,1,1.0026
5.874785438,602,5,6.113561942,9,1,7.147676762,1,0.7423
8.347858166,607,3,5.573193355,5,1,8.295957551,1,1.2918
5.881078991,476,2,8.91066086,9,0,2.948952494,0,1.7753
3.505239661,306,3,8.244937266,5,0,4.146618417,0,4.0507
4.857808959,439,2,7.96050865,3,0,5.446652903,1,1.7602
3.522368445,606,1,7.704303104,2,0,3.59923827,1,3.8434
4.562154565,606,2,6.122811781,0,0,2.444849116,1,1.1718
7.433163304,436,1,6.329241742,4,4,7.137769451,1,1.48
4.433957243,536,6,7.310733719,7,1,4.472261269,1,1.6286
2.893391754,370,3,7.810679407,5,2,3.62555697,1,1.511
2.265560269,170,2,7.134169353,6,0,1.607247649,1,1.4323
2.786894887,457,4,6.254237791,9,0,5.294626549,1,1.3432
5.375967705,593,6,8.809297679,4,0,9.319823299,0,2.0002
3.129595566,599,4,6.019429753,1,0,4.015773,1,1.9443
6.936386532,403,0,8.133053547,5,1,7.327806516,0,0.7445
3.865393425,598,2,7.30996672,1,3,6.568255536,1,1.7852
5.640328596,605,7,7.386561516,6,0,2.137079857,0,1.4951
5.508739857,617,6,6.42513748,7,1,5.13514491,1,0.8324
3.126787435,638,3,7.418144084,12,2,3.819290295,0,2.1037
6.330943735,528,1,7.908977466,1,2,0.798885059,1,1.3459
5.760052715,595,4,7.587572538,1,0,0.998501839,1,1.0253
4.935827277,569,2,6.022392081,7,0,7.335148949,1,1.1571
6.183486141,479,1,8.97352152,3,1,6.785021186,1,0.6905
4.237642217,317,3,5.790504558,5,1,1.579348995,0,2.4409
4.402115334,503,0,6.098824508,5,0,2.636584362,0,2.1307
4.356011183,589,3,8.160165003,1,0,5.653516678,0,0.9716
3.07397604,597,2,4.233266177,7,0,5.969492913,1,1.03
5.120583027,393,6,4.990733379,2,0,5.879717135,1,1.8231
2.246565217,607,3,4.896441334,6,1,6.171674932,1,1.3504
3.571383465,401,1,7.337369632,0,0,6.653621347,0,1.0881
1.982789362,541,5,5.63235734,2,3,3.607634914,1,1.3419
4.99225285,271,1,6.574163454,8,2,2.70763541,0,2.31
1.952304803,369,7,9.688407422,1,0,6.951008325,1,1.0458
5.623237088,97,2,3.931867207,4,1,5.25591065,1,0.8794
2.833786997,464,2,6.100123787,3,1,0.969068999,0,1.2315
4.779956571,407,1,6.118674213,5,3,2.978934249,1,1.3097
5.145823531,256,4,8.815063517,8,2,4.06302037,1,0.5752
5.087354164,609,6,4.241981319,4,0,3.122580603,1,0.9637
3.241119606,516,0,6.584853157,6,1,1.031997967,0,0.933
1.302060773,504,2,6.922573242,1,0,3.228560467,1,1.7835
7.992686046,579,1,5.095845773,4,0,1.613298093,1,1.256
3.076444246,500,3,8.132413644,8,2,3.831880784,0,1.8422
5.580066528,323,3,6.321765737,3,0,5.082327551,0,1.7485
5.282757142,599,1,6.597426976,9,1,5.364809851,1,1.4721
4.926965504,596,1,6.567784736,3,0,4.995147687,0,0.5653
6.303361155,156,4,7.900573615,6,1,3.748878245,1,2.1377
3.23840699,592,3,8.355795537,3,0,3.393163457,0,1.351
1.500317258,164,2,7.3204916,0,5,4.137727656,0,1.8775
5.721661914,463,4,9.196379993,4,1,3.183084545,0,1.7512
3.534065807,205,1,7.123953408,4,0,4.603357694,0,1.6542
4.794321523,310,0,5.661157123,0,3,2.846597512,0,1.69
5.30620291,286,1,7.30031897,6,0,3.853128102,1,0.9672
3.227113315,495,2,5.684348874,5,0,3.27148311,0,1.199
3.952049788,181,1,8.533404494,5,0,4.357561667,1,4.2898
5.374758617,23,0,5.916916106,6,1,3.723107551,1,1.3997
4.716998604,592,3,6.987495011,4,0,6.162328062,1,1.7165
6.412040789,575,2,6.122314622,1,0,2.902124458,1,1.1881
4.089995053,485,5,5.887725998,5,3,3.195614286,1,1.0801
3.514530322,475,5,8.106859717,4,0,2.712573276,1,0.8515
6.183609081,601,3,9.267799465,4,0,6.242867918,1,1.9368
5.396010768,628,2,5.681756255,3,2,6.637162112,0,2.8299
4.087216381,477,4,7.333896968,3,2,7.189417528,0,2.2009
3.430960852,329,5,10.12207585,6,0,5.653513332,0,4.4628
2.937595254,601,2,6.504597615,4,2,1.771662615,1,2.0453
3.383783772,203,1,8.107936737,5,0,6.305369953,1,1.6247
7.016510821,595,3,4.194110274,7,4,5.030640039,1,1.397
4.490027748,102,4,6.408017057,7,2,7.216399527,0,1.4035
7.44067865,565,6,8.72484731,4,0,3.646168472,1,1.1281
5.048785239,592,4,5.642227638,10,1,1.260589251,1,1.5714
6.359477509,608,1,8.833878773,4,0,4.63743588,1,1.6319
4.753673651,507,2,5.278445332,1,0,4.930857879,0,1.4443
4.030042127,565,6,9.494327232,5,2,4.873905637,1,1.0881
5.632982399,56,1,3.253870973,2,0,4.334497784,0,2.0326
4.875633088,601,1,8.09805371,4,2,3.488805812,0,1.5037
5.539814339,460,4,5.35815058,1,0,1.176393431,1,0.9977
3.949240311,605,1,9.216527362,0,0,6.122493368,0,2.1317
3.38600992,485,3,8.465719949,6,2,3.940544305,0,4.7964
4.807492993,85,1,9.395779504,4,0,3.874765701,1,1.1802
5.270983008,536,2,5.603593607,8,3,5.301869631,1,0.5203
7.885410398,546,2,6.335458059,3,0,6.018635347,0,0.6104
2.681064646,464,1,7.156140809,7,2,6.60867743,1,0.7933
6.511571607,601,4,9.03203941,6,1,2.945539768,1,1.3184
9.229337823,623,2,9.201189613,7,0,2.8174997,1,1.9549
6.368974416,582,3,7.279471943,4,0,8.539397847,0,1.1519
7.078455095,221,4,8.144746614,6,0,3.673994616,1,4.2862
5.78158432,572,2,6.019875597,2,1,1.821020425,0,1.6411
2.492827095,598,7,8.880340288,3,0,4.14457219,1,0.4541
1.95743976,622,2,4.119090008,6,0,3.601355126,1,0.9198
2.457077264,602,1,6.460068723,4,0,5.16451094,1,1.5764
5.820210947,614,1,8.991135028,3,3,3.434444817,1,1.6141
5.022284791,607,3,7.891465662,1,0,1.913577725,0,1.3635
6.496264699,600,5,5.924940835,-1,0,4.882529301,0,0.8821
6.027866316,428,3,6.284559701,0,1,7.393244511,0,1.2422
7.231645352,315,3,7.937419304,7,0,4.395501502,0,1.3368
11.14429089,573,3,5.16240527,1,0,2.05050617,1,4.1495
3.662783079,618,5,5.968182537,2,1,6.734593988,0,1.4653
6.397950064,591,5,7.368193923,4,4,6.205631851,0,1.3051
5.076783481,561,4,6.609331315,3,0,6.694431861,1,1.2042
3.482773269,587,2,7.066319008,8,0,3.318365463,1,0.8176
5.018153185,360,1,5.687096354,4,0,3.802987007,0,2.5035
4.508400265,598,1,9.621744746,3,0,6.272043051,0,1.2118
5.036818937,523,4,7.753941887,5,0,4.757583718,1,0.8216
3.274969525,388,3,3.209792231,5,0,4.721111692,0,1.0026
4.847998451,565,7,6.000056653,3,0,2.335168923,1,1.8089
6.003600403,343,5,6.072106032,9,0,3.449124963,0,1.3545
3.074598905,594,3,5.035226777,5,0,3.583817479,0,0.491
6.449943802,72,2,8.024117645,9,5,4.482112562,1,0.5671
8.510403701,594,2,7.066474385,6,0,6.412546363,0,3.5495
2.319936065,279,3,6.867567776,4,0,2.004175021,0,1.9114
2.598414767,604,0,5.211354975,5,4,3.682824923,1,0.8364
9.069036801,233,3,6.798398956,2,0,6.898506186,1,2.8773
2.318354545,617,4,7.229184892,6,1,3.490123637,0,2.3151
5.370439593,346,1,9.178459794,0,1,4.475253496,1,1.5968
4.505359574,469,1,8.647078259,4,0,2.779720989,0,2.2803
4.795435404,294,4,6.701286615,5,0,4.756156365,1,2.0295
6.090908131,491,2,5.121901148,3,1,5.466864649,1,1.3428
7.042277977,570,1,7.501676614,8,0,1.47242783,1,0.9307
4.625525983,431,5,7.02307034,11,0,9.199240244,1,1.3241
2.303845696,379,3,5.884247786,2,0,4.983366013,0,0.7351
4.061048156,92,2,6.933348676,0,2,4.961311338,1,1.5561
4.664151333,618,4,7.844391992,4,3,4.026341012,1,1.318
4.942230378,569,2,10.1911696,2,1,4.29297091,1,2.3068
6.300689293,575,7,8.030146683,11,0,4.862196692,1,0.584
4.998717325,444,7,7.120220972,2,0,1.520716009,1,1.7883
7.226142953,499,1,7.816287757,10,1,4.689185023,1,3.0123
8.164597924,468,1,6.499961759,6,3,6.748456414,0,1.3838
4.98816209,580,4,10.06183888,3,2,5.527750872,0,1.4696
2.284105751,513,7,5.478706517,2,1,5.988900052,1,0.8697
8.310356347,406,3,6.737765381,0,3,5.389551155,0,1.3713
9.141320881,400,5,5.621692909,3,1,5.168654841,0,0.9757
6.652855926,594,1,9.327768293,9,0,3.652955537,1,2.1902
5.802638639,602,1,8.682785538,3,4,1.437193187,0,1.7527
6.187800038,591,3,8.723212913,-1,0,4.327969568,0,4.0149
5.704333432,611,6,4.090476384,1,1,4.384471196,1,1.5901
3.40508954,370,3,6.861722019,4,0,5.87730041,0,1.3614
5.209511151,472,3,7.075746829,3,1,6.708306201,1,2.3249
7.16258932,602,2,3.927390488,1,0,4.573504298,0,2.1401
5.919393817,513,2,6.662015175,4,2,1.113635951,0,2.1586
6.534828718,77,1,7.382824804,7,1,4.626841002,1,1.615
6.891698011,601,0,5.086358568,5,1,5.384592079,0,0.8328
8.144006256,354,3,5.596535701,3,1,5.198845278,1,1.7267
3.489329474,598,2,7.135157189,3,0,7.203162073,0,0.9901
6.563800511,604,7,4.819181402,5,0,5.970119058,0,2.1881
4.56406256,412,7,7.35199435,2,0,5.54158961,0,0.4693
6.790898859,203,6,6.918861073,5,2,6.630883097,1,2.1497
4.04576056,620,4,4.500439163,8,0,5.020142473,1,1.5511
7.682326081,552,3,9.562285352,4,2,3.614089938,1,1.4558
5.076797044,593,2,9.380656921,5,0,6.695162263,1,1.6889
5.181707445,549,4,8.531770584,6,0,4.197100039,1,2.0403
5.915050721,594,5,7.247621495,7,4,6.689693851,1,1.8499
-0.230920847,613,3,9.439253574,5,0,0.955943857,0,1.856
7.743484458,404,1,6.687987348,3,0,4.755139019,1,1.4625
3.399232308,496,3,7.150487119,12,0,6.913571861,1,0.8589
4.862318543,300,2,8.329049681,8,0,1.818479199,0,1.0959
3.826376467,577,3,7.847360546,3,0,1.120669971,0,1.4294
4.451274211,451,3,3.684047841,3,2,7.088081069,1,2.223
3.957922726,265,0,4.920148505,3,1,4.726211876,1,1.2897
6.740565163,461,2,7.484271884,3,1,6.402216554,1,3.6168
4.247112471,368,3,8.162118201,3,0,7.047491668,1,1.4143
6.172948011,313,1,6.991596062,5,1,4.808153189,1,1.7179
4.083461394,426,4,7.144791358,5,2,8.293641426,1,1.6571
3.776787052,593,3,6.772532152,7,1,4.07668727,1,1.1272
3.988340915,421,3,6.161155761,5,3,6.655634495,1,1.036
6.938276528,421,3,9.500368341,7,0,3.328512298,1,0.534
3.909605101,53,7,6.063835663,8,0,5.280890349,1,0.8149
4.906814623,359,1,5.805434743,5,2,6.180138602,1,1.5169
3.773413816,339,4,9.190012036,1,0,6.367018488,1,2.1531
3.254520417,511,1,5.910702702,6,0,4.07151614,1,1.3357
2.953533134,487,0,6.221855073,5,2,3.645443779,1,0.6198
5.18163351,569,4,7.636561829,3,0,2.833425497,0,1.7993
1.019769512,628,2,6.331395243,10,1,6.239248694,1,1.2063
3.588568179,543,1,7.618821496,0,0,8.763562323,1,1.253
5.837946705,623,3,6.069949833,3,0,2.435160742,1,1.5569
5.761462051,599,3,7.428578785,2,1,6.861792006,1,0.6474
5.261628303,458,4,9.447827901,7,3,7.116196601,0,0.9007
2.869822054,501,5,7.048115302,5,0,1.976063796,1,1.2446
6.095600593,598,2,6.656331251,5,0,1.825303194,1,0.694
5.264428275,438,2,5.861298672,2,0,2.957402763,0,4.5127
3.407106906,576,7,8.550173486,9,2,5.74054654,1,1.8305
6.490508962,610,1,6.275739824,5,3,1.262789599,0,3.3121
4.125666559,545,3,6.404246276,0,0,4.847831075,0,1.0218
5.484704522,465,3,5.317730057,2,1,2.142895882,0,1.8814
4.929253259,544,2,6.953673927,4,1,3.647829846,1,4.1653
5.243521164,266,1,6.782903562,7,1,5.878686267,1,1.552
6.587404602,496,1,6.449838803,5,1,2.193690313,1,1.9941
5.552018437,92,4,8.835845019,4,2,0.636493737,0,2.1728
4.133818677,370,3,8.489179205,5,0,4.739137849,0,3.3254
3.3889643,603,4,8.061441152,1,0,1.583570405,0,3.2672
6.163496306,352,3,6.168969132,1,1,4.518500354,0,1.5457
2.958324257,50,6,5.638186896,8,2,4.169009064,1,0.5784
1.758992813,459,2,5.599940805,4,1,3.349728897,1,1.181
4.659056741,402,4,5.669303308,8,2,7.062927264,1,0.595
6.063937872,416,4,8.390458308,2,1,3.305359608,1,1.8431
2.271206277,32,1,8.859546062,7,0,6.087137113,0,1.6709
6.305036446,379,2,6.249059579,2,0,4.588140449,1,2.3398
4.797045106,560,0,5.299877526,4,1,4.377646012,1,1.2142
6.101217076,428,1,7.485804071,8,2,2.436552891,0,2.7923
3.861646845,626,1,4.057893884,5,0,6.774399781,0,1.8768
3.119874853,623,4,9.470117666,4,1,1.483342046,0,0.9583
5.818532462,493,2,7.907620561,4,4,3.516602589,1,0.7193
4.987062611,603,4,6.922322056,6,2,4.447483157,1,2.1167
4.482868228,594,2,4.144952327,9,2,5.27965591,1,0.8243
2.473025818,519,0,8.67011308,5,1,4.880954425,1,1.6325
2.935323942,444,4,5.269103204,5,0,6.63657991,1,2.1832
5.687017445,600,3,5.766573203,4,1,5.041021942,0,1.2184
3.676382365,260,4,5.0384835,7,0,5.366139253,0,4.5991
3.331796665,379,2,6.280081272,7,0,1.116375237,1,3.9249
3.259087642,581,3,9.175744721,4,1,5.124596937,1,2.2104
4.650252084,281,3,7.166457563,8,0,3.294651406,1,1.7147
4.101070376,607,1,5.429089136,2,0,3.78144625,1,0.8476
4.691567132,310,0,6.6959183,4,0,3.55479162,1,1.0246
6.839216705,577,3,7.91419209,2,0,3.162262092,0,1.0675
3.927305001,430,1,7.340842118,3,1,5.076381127,1,1.6797
6.152592083,413,1,7.543053816,2,1,2.808013598,0,2.9332
0.973985558,598,5,6.870363839,9,0,5.662216736,1,1.9152
5.25032958,578,1,6.612766229,4,2,3.775743813,1,2.2302
4.441931821,208,3,6.467177758,4,2,6.749189836,1,1.3533
3.120678958,609,0,7.301706324,6,0,2.75851698,0,1.4947
5.424407041,312,2,6.617903731,5,0,3.393202744,0,2.1626
0.74321844,450,5,8.652467638,4,0,1.230247588,0,1.132
2.960593719,587,2,7.702030605,4,0,6.180556095,1,0.6312
3.618945257,588,1,8.120120136,8,0,3.779768211,1,1.675
6.575993637,585,1,6.932437331,6,2,5.318650386,0,1.7714
2.316408915,590,2,6.130450508,3,0,2.249450591,0,0.9164
2.630480534,392,3,7.998280259,3,1,6.305348331,1,2.0144
3.625930407,608,1,7.107938432,2,0,6.085683537,0,3.8211
5.44673352,564,6,7.851527676,2,0,3.462952514,1,2.2118
8.824470749,519,1,2.997981536,5,0,7.370888087,1,1.4757
5.333710276,609,4,6.516641361,6,1,5.830290974,1,1.8776
5.060692148,297,2,4.973298511,6,0,5.778199708,0,1.5308
4.083153435,62,4,7.981735192,4,2,2.608086792,1,0.9887
3.280450138,463,3,7.019510567,5,1,4.040180565,0,1.3047
3.054875008,251,4,8.627884865,6,0,4.80869578,1,1.1503
5.377504863,391,4,6.3887596,6,1,3.182861717,1,1.4786
3.750786151,383,3,5.414413226,5,2,6.905523667,0,2.5446
3.758935493,64,2,3.66547063,6,2,4.397828811,1,1.797
8.061698141,199,1,9.088896316,2,2,3.454968844,0,1.7257
6.837656857,138,3,6.203943385,10,1,2.115204641,1,2.2349
6.498577272,122,3,9.832166106,3,0,5.339008894,1,1.8661
7.233765523,360,6,7.548132309,5,0,1.590697441,0,1.5619
4.573873601,467,1,5.55043648,5,0,0.956767157,1,1.7712
5.241192496,416,3,7.321600766,2,3,3.695653182,1,2.4227
8.748330872,488,1,8.815200838,4,0,2.400137336,1,1.8781
5.866104331,597,6,7.22182212,12,2,7.47663734,1,3.6636
5.712817143,337,2,7.243194445,2,0,1.858158975,1,1.3344
2.124675796,594,6,5.825336767,1,0,4.245464369,0,0.909
4.612103713,400,4,7.866189291,6,1,4.407565112,1,1.2621
6.25154056,296,2,10.01764251,4,0,1.260446258,1,2.0842
4.99946446,235,2,7.531310884,12,3,4.431224383,1,0.8752
9.10265937,632,4,5.494173888,5,2,1.950629375,1,1.9051
5.835739763,263,4,10.08961978,1,0,3.388126186,0,1.2107
4.141613245,358,1,6.222550457,4,2,6.657918593,1,1.995
4.012361226,452,1,7.643624742,9,2,6.958023766,0,1.4798
6.250555335,535,6,6.984674625,2,0,2.972374828,0,1.3176
4.236557907,482,1,8.961924668,7,0,1.581336734,0,1.2964
9.014865983,594,4,5.8995379,9,2,2.274391565,1,1.0029
6.192144164,592,3,9.585472886,4,0,7.283570896,0,1.5476
3.077863877,601,1,7.010154652,5,1,6.531659502,1,2.6281
7.014033232,584,3,6.450422716,5,2,4.178388464,0,1.4302
5.668293731,542,2,7.709619204,3,2,2.825603863,0,2.1764
4.452483185,277,4,8.902118425,8,1,3.593632373,1,0.6423
7.88307887,596,6,7.281403721,5,1,3.698737366,0,2.3027
2.922717564,623,3,9.607859102,5,0,6.404582972,1,2.1397
4.635885145,249,1,4.6363317,5,0,5.887222838,1,1.6006
2.219597389,537,3,5.785535113,2,0,3.738501897,1,0.8779
8.562251869,470,0,7.030982506,0,0,3.733915445,1,0.9151
6.183237184,531,4,8.801274468,5,2,4.79446966,1,1.2753
8.477413681,337,4,8.756203281,7,0,8.807978986,1,1.2209
3.54722175,316,4,7.068107741,3,0,9.726678306,1,1.8298
3.547006601,375,1,7.116742149,5,2,4.017290869,1,0.7051
5.685528718,421,3,7.80723359,8,0,4.037347752,0,0.6134
2.866802036,507,5,6.505397646,4,2,4.083392566,1,0.943
4.740149002,543,5,5.480586897,4,1,4.086413653,0,2.3207
1.627076725,598,3,6.975344743,7,0,5.600253492,0,1.3754
3.958628859,588,2,5.22302263,9,0,1.770070755,1,0.7399
1.993831335,490,0,5.59582769,9,2,4.214188714,0,1.5925
6.457983533,538,2,6.472000064,4,1,3.025923181,0,2.0954
7.336791311,581,3,6.420508997,9,0,6.834417276,1,0.5474
5.620546108,394,0,6.901779105,4,0,4.483999662,0,2.1512
5.032182533,552,1,8.404181426,5,3,2.907968322,1,1.9893
2.214216489,553,5,7.444203109,3,3,1.668236882,1,1.4052
2.887930041,593,0,7.328458343,4,1,3.089458272,0,1.34
4.777323421,292,5,6.453163333,2,2,3.961196374,1,0.653
7.644861496,530,1,7.159851982,5,2,4.632866482,1,0.7291
7.723907648,324,1,9.240367122,7,1,6.414987546,0,1.244
4.370077034,520,3,5.955169121,7,0,3.581086713,0,1.4606
6.753027763,331,2,6.030322923,5,2,3.956933234,0,0.5433
7.387837951,517,4,5.538394437,8,5,2.642363765,1,1.11
3.0035031,265,5,7.044122725,3,0,3.155036881,0,2.0609
4.133794035,578,3,7.499953006,4,0,6.924513349,1,1.6158
3.071728029,0,3,7.004616689,6,1,4.158474891,0,0.8534
0.90867398,142,2,7.187824553,5,0,4.067725321,1,1.937
4.696915584,129,3,7.242741585,9,0,1.902524926,0,1.9925
6.331410479,614,2,6.81510419,9,3,6.453151933,0,2.0747
5.334229475,375,3,7.538652726,5,2,8.635836331,1,1.333
4.394941806,469,6,7.897399603,2,2,6.383090184,1,1.542
5.70751235,605,2,6.62155209,4,0,4.045064421,1,0.6105
3.98885332,557,2,8.122896287,0,0,5.341753367,1,2.1557
8.661777861,372,4,8.375016166,3,3,5.10641742,0,1.1973
4.964515275,403,1,3.681554654,4,0,4.517979732,1,0.568
1.838391149,441,5,7.36828657,3,2,2.090552136,1,1.3136
6.23241861,379,2,7.884269391,2,2,4.822915668,1,0.7372
5.801967673,611,6,3.772479438,5,0,5.6897836,0,1.2658
5.048563848,396,3,8.759775438,5,1,4.612682274,0,1.6305
6.646172126,378,5,6.089277187,5,0,1.68351599,1,1.0296
4.158458653,636,0,5.631045281,3,3,1.410840078,1,2.1571
7.056370543,195,3,6.49658196,6,2,4.922554328,0,2.2749
5.423934195,495,1,6.34123007,9,0,4.210075095,1,1.7175
5.986930063,617,3,7.071638025,11,1,4.365523216,0,1.8096
4.333414533,620,4,7.413174644,5,0,6.906329977,1,1.2366
9.002289421,594,2,7.338532377,2,1,4.050865209,1,1.795
5.433948887,610,2,8.328723073,1,0,4.349873546,0,1.3619
5.607589909,592,2,7.789625296,2,2,3.956162093,0,2.9606
3.400811185,384,4,6.806787158,8,0,6.796967628,1,2.4061
6.856854298,586,3,7.825136998,3,0,3.754302502,0,1.0156
5.222081009,346,5,7.724828326,11,0,4.7558978,1,1.8441
3.292323258,386,2,7.60870503,4,0,3.712550391,0,0.6105
8.400174049,588,1,8.170702937,6,1,6.564352334,1,1.2678
7.545250756,512,6,9.367340864,6,0,5.391738677,1,1.2054
1.75063058,593,2,9.600327602,3,0,5.729546332,1,1.3512
6.227486655,582,6,7.667599452,1,2,1.163406715,1,0.9677
4.878372054,547,1,6.119067701,1,3,4.74046425,1,1.7296
2.055929199,401,3,7.622693215,1,0,2.930753316,0,1.8032
5.780151097,607,5,9.696742547,5,2,5.572657127,0,1.5191
8.816112055,602,4,7.710456215,3,1,2.071136998,1,1.525
11.10417458,276,1,7.867143742,5,0,6.460041319,1,0.9573
5.978695744,513,1,8.954110892,5,2,3.268025423,0,4.1457
5.9269342,566,1,7.464087489,4,0,6.784256306,0,2.3601
2.492655475,368,5,5.597241832,7,0,4.641809351,1,1.8307
4.979140458,592,5,7.701188651,1,0,3.993457814,1,1.2072
5.188322264,535,7,5.256478116,9,0,3.660236746,1,4.5412
6.346214367,579,3,7.951339316,11,2,4.652956485,1,1.0774
9.484620645,610,4,7.152537025,1,1,6.106833914,1,1.6678
1.121042589,408,5,10.06227388,0,0,2.252792116,1,2.1323
2.452359606,348,4,6.859845264,5,1,6.114145101,0,2.0583
3.930063278,607,4,6.832856126,7,1,1.045373627,1,1.2125
5.881822804,593,4,8.036514929,2,0,6.519899814,0,2.106
8.68199463,615,4,5.387450424,5,2,4.682525275,0,1.9193
9.490406064,519,3,9.759080148,4,2,2.328484029,1,1.3568
5.710864501,493,2,8.89633704,3,0,7.075333131,1,1.169
4.718073636,624,1,7.348297635,7,1,5.511092529,1,2.2888
3.707804542,597,3,5.50650006,8,0,3.656449665,1,0.8532
5.769354608,504,2,6.260499374,4,0,7.495514849,1,1.2548
3.571400825,67,4,5.859365239,5,0,3.709349273,1,1.3371
3.290245073,540,3,7.696750602,2,0,7.256795302,1,1.1752
5.829007278,193,4,7.285756487,0,2,4.847477127,1,0.7237
6.636531401,168,3,5.077704206,5,1,5.389347023,0,1.1433
4.977524354,253,4,6.828135144,1,0,5.657392014,1,1.0631
10.37632685,337,3,7.854222593,1,2,4.14212521,0,2.7426
3.495582565,220,1,7.378941221,5,1,0.871183576,1,1.8627
3.613417022,356,2,7.460094216,6,0,7.560684059,1,1.6734
7.626707667,598,0,7.664473525,4,2,1.221468592,1,2.0854
6.557442559,577,1,6.8711161,2,2,4.242471263,1,2.9934
6.279301227,602,2,7.493155543,5,5,0.582078539,0,0.9922
5.275990384,480,4,8.688498146,5,0,4.290228149,1,1.2711
5.651593869,617,1,4.654519097,4,2,2.313655859,1,0.9194
3.833960238,548,3,10.01086031,0,1,4.813647826,1,2.4844
2.683380982,556,3,8.298136673,4,1,4.070723715,1,1.4183
5.352187981,584,2,8.266557285,4,2,5.172320757,0,1.5962
6.771610188,580,3,6.300989302,1,3,1.86315043,0,2.7487
9.019900353,579,1,7.854354395,5,0,2.891157747,1,1.892
3.647287398,486,4,5.856674786,6,0,4.191553885,0,0.5448
5.250403161,568,2,7.136713811,2,0,6.8532919,0,2.1528
4.769123868,600,4,7.913913611,3,0,3.062244726,0,1.928
5.062108811,420,0,4.82999997,4,0,3.527370127,0,2.0987
8.241775923,308,5,9.694966041,5,1,5.130429107,0,0.901
3.575099867,388,2,6.86455163,12,0,3.10257784,0,0.9283
0.694317036,435,2,7.135782533,3,2,3.210230691,0,0.6325
